Order,Family,Genus,Species,Common_names,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,gracilis,Slender Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,hussoni,Husson's Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,io,Thomas's Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,menchuae,,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,minutilla,Tiny Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,mira,Least Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,parvula,Little Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,tumida,Black-winged Little Yellow Bat; Central American Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,velilla,,
CHIROPTERA,VESPERTILIONIDAE,Scoteanax,rueppellii,"Greater Broad-nosed Bat, Rüppell's Broad-nosed Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotoecus,albofuscus,"Light-winged Lesser House Bat, Thomas' House Bat, Thomas's Lesser House Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotoecus,hirundo,Dark-winged Lesser House Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotoecus,pallidus,"Desert Yellow Lesser House Bat., Desert Yellow Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotomanes,ornatus,Harlequin Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,andrewreborii,Andrew Rebori's House Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,borbonicus,Lesser Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,celebensis,"Sulawesi Yellow House Bat, Sulawesi Yellow Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,collinus,Sody's Yellow House Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,dinganii,"African Yellow Bat, African Yellow House Bat, Dingan's Bat, Yellow-bellied House Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,ejetai,Ejeta's House Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,heathii,"Greater Asiatic Yellow House Bat, Greater Asiatic Yellow Bat, Common Yellow Bat, Asiatic Greater Yellow House Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,kuhlii,"Lesser Asiatic Yellow House Bat, Lesser Asiatic Yellow Bat, Lesser Asian House Bat, Asiatic Lesser Yellow House Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,leucogaster,White-bellied Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,livingstonii,Livingstone's House Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,marovaza,Marovaza House Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,nigrita,"Giant House Bat, Schreber's Yellow Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,nucella,"Robbin's House Bat, Robbins's Yellow Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,nux,Nut-colored Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,robustus,Robust Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,tandrefana,Western Yellow Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,trujilloi,Trujillo's House Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotophilus,viridis,"Green House Bat, Greenish Yellow Bat, Lesser Yellow House Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotorepens,balstoni,"Inland Broad-nosed Bat, Western Broad-nosed Bat",
CHIROPTERA,VESPERTILIONIDAE,Scotorepens,greyii,Little Broad-nosed Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotorepens,orion,Eastern Broad-nosed Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotorepens,parnabyi,Undescribed (Parnaby's?) Broad-nosed Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotorepens,sanborni,Northern Broad-nosed Bat,
CHIROPTERA,VESPERTILIONIDAE,Scotozous,dormeri,"Dormer's Bat, Dormer's Pipistrelle",
CHIROPTERA,VESPERTILIONIDAE,Submyotodon,latirostris,Taiwan Broad-muzzled Mouse-eared Bat,
CHIROPTERA,VESPERTILIONIDAE,Tylonycteris,fulvida,,
CHIROPTERA,VESPERTILIONIDAE,Tylonycteris,malayana,,
CHIROPTERA,VESPERTILIONIDAE,Tylonycteris,pachypus,"Lesser Bamboo Bat, Club-footed Bat, Flat-headed Bat, Lesser Flat-headed Bat",
CHIROPTERA,VESPERTILIONIDAE,Tylonycteris,robustula,"Greater Bamboo Bat, Greater Flat-headed Bat",
CHIROPTERA,VESPERTILIONIDAE,Tylonycteris,tonkinensis,,
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,baverstocki,Inland Forest Bat,
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,caurinus,Northern Cave Bat,
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,darlingtoni,Large Forest Bat,
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,douglasorum,"Yellow-lipped Cave Bat, Yellow-lipped Bat",
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,finlaysoni,Finlayson's Cave Bat,
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,pumilus,Eastern Forest Bat,
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,regulus,Southern Forest Bat,
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,troughtoni,"Eastern Cave Bat, Troughton's Forest Bat",
CHIROPTERA,VESPERTILIONIDAE,Vespadelus,vulturnus,Little Forest Bat,
CHIROPTERA,VESPERTILIONIDAE,Vespertilio,murinus,Particoloured Bat,
CHIROPTERA,VESPERTILIONIDAE,Vespertilio,sinensis,Asian Particolored Bat,
,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,Eptesicus flavescens|Eptesicus (Neoromicia) flavescens|Neoromicia  flavescens|Pipistrellus (Afropipistrellus) grandidieri|Vesperugo (Vesperus) flavescens,
CHIROPTERA,CISTUGIDAE,Cistugo,lesueuri,"Lesueur's Hairy Bat, Lesueur's Myotis, Lesueur's Wing-gland Bat, Wing-gland bat",
CHIROPTERA,CISTUGIDAE,Cistugo,seabrae,"Angolan Hairy Bat, Angolan Wing-gland Bat, Angolan Winggland Bat, Seabra's Wing-gland Bat, Seabra's Wing-gland Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,aelleni,Aellen's Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,africanus,African Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,ambohitrensis,Montagne d'Ambre Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,australis,"Little Long-fingered Bat, Little Bent-winged Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,brachytragos,,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,egeri,Eger's Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,fraterculus,"Black Clinging Bat, Lesser bent-winged bat, Lesser Long-fingered Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,fuscus,Southeast Asian Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,gleni,Glen's Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,griffithsi,Griffiths's Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,griveaudi,Griveaud's long-fingered bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,inflatus,Greater Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,macrocneme,Small Melanesian Bent-winged Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,magnater,"Large Bent-winged Bat, Western Bent-winged Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,mahafaliensis,Mahafaly Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,maghrebensis,Maghrebian Bent-wing Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,majori,Major's Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,manavi,"Manavil Long-fingered Bat, Manavi Long-fingered Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,medius,"Medium Bent-winged Bat, Intermediate Long-fingered Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,minor,Least Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,natalensis,"Natal Clinging Bat, Natal Long-fingered Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,newtoni,Newton's long-fingered bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,orianae,Large Bent-winged Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,paululus,Philippine Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,petersoni,Peterson's Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,pusillus,"Small Long-fingered Bat, Small Bent-winged Bat, Nicobar Long-fingered Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,robustior,Loyalty Bent-winged Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,schreibersii,"Schreiber's Bent-winged Bat, Schreiber's Long-fingered Bat, Common Bentwing Bat",
CHIROPTERA,MINIOPTERIDAE,Miniopterus,shortridgei,Shortridge's Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,sororculus,Sororcula Long-fingered Bat,
CHIROPTERA,MINIOPTERIDAE,Miniopterus,tristis,"Great Long-fingered Bat, Greater Bent-winged Bat, Great Bent-winged Bat",
PHOLIDOTA,MANIDAE,Manis,crassicaudata,"Indian Pangolin, Thick-tailed Pangolin",
PHOLIDOTA,MANIDAE,Manis,culionensis,Philippine Pangolin,
PHOLIDOTA,MANIDAE,Manis,javanica,"Sunda Pangolin, Malayan Pangolin",
PHOLIDOTA,MANIDAE,Manis,pentadactyla,Chinese Pangolin,
PHOLIDOTA,MANIDAE,Phataginus,tetradactyla,"Black-bellied Pangolin, Long-tailed Pangolin",
PHOLIDOTA,MANIDAE,Phataginus,tricuspis,"White-bellied Pangolin, African White-bellied Pangolin, Tree Pangolin, Three-cusped Pangolin",
PHOLIDOTA,MANIDAE,Smutsia,gigantea,"Giant Ground Pangolin, Giant Pangolin",
PHOLIDOTA,MANIDAE,Smutsia,temminckii,"Temminck's Ground Pangolin, Steppe Pangolin, Scaly Anteater, South African Pangolin, Ground Pangolin, Cape Pangolin",
CARNIVORA,FELIDAE,Acinonyx,jubatus,"Cheetah, Hunting Leopard",
CARNIVORA,FELIDAE,Caracal,aurata,"African Golden Cat, Golden Cat",
CARNIVORA,FELIDAE,Caracal,caracal,"Caracal, Desert Lynx, African Caracal, Asian Caracal",
CARNIVORA,FELIDAE,Catopuma,badia,"Borneo Bay Cat, Bay Cat, Bornean Marbled Cat, Bornean Bay Cat",
CARNIVORA,FELIDAE,Catopuma,temminckii,"Asiatic Golden Cat, Temminck's Cat, Golden Cat",
CARNIVORA,FELIDAE,Felis,bieti,"Chinese Desert Cat, Grass Cat, Chinese Mountain Cat, Chinese Steppe Cat, Chinese Alpine Steppe Cat",
CARNIVORA,FELIDAE,Felis,catus,Domestic Cat,
CARNIVORA,FELIDAE,Felis,chaus,"Jungle Cat, Reed Cat, REED CAT, Swamp Cat, SWAMP CAT",
CARNIVORA,FELIDAE,Felis,lybica,African Wild Cat,
CARNIVORA,FELIDAE,Felis,margarita,"Sand Cat, Sand Dune Cat",
CARNIVORA,FELIDAE,Felis,nigripes,"Black-footed Cat, Small-spotted Cat",
CARNIVORA,FELIDAE,Felis,silvestris,"European Wild Cat, Wildcat",
CARNIVORA,FELIDAE,Herpailurus,yagouaroundi,"Jaguarundi, Eyra Cat",
CARNIVORA,FELIDAE,Leopardus,colocolo,"Pampas Cat, Chilean Pampa Cat",
CARNIVORA,FELIDAE,Leopardus,geoffroyi,Geoffroy's Cat,
CARNIVORA,FELIDAE,Leopardus,guigna,"Guiña, Kodkod, Chilean Cat",
CARNIVORA,FELIDAE,Leopardus,guttulus,"Southern Tiger Cat, Southern Little Spotted Cat",
CARNIVORA,FELIDAE,Leopardus,jacobita,"Andean Cat, Mountain Cat, Andean Mountain Cat",
CARNIVORA,FELIDAE,Leopardus,pardalis,Ocelot,
CARNIVORA,FELIDAE,Leopardus,tigrinus,"Oncilla, Little Spotted Cat, Tiger Cat, Little Tiger Cat",
CARNIVORA,FELIDAE,Leopardus,wiedii,"Margay, Tree Ocelot",
CARNIVORA,FELIDAE,Leptailurus,serval,Serval,
CARNIVORA,FELIDAE,Lynx,canadensis,"Canada Lynx, American Lynx",
CARNIVORA,FELIDAE,Lynx,lynx,Eurasian Lynx,
CARNIVORA,FELIDAE,Lynx,pardinus,"Iberian Lynx, Spanish Lynx, Pardel Lynx",
CARNIVORA,FELIDAE,Lynx,rufus,"Bobcat, Bay Lynx",
CARNIVORA,FELIDAE,Neofelis,diardi,"Sunda Clouded Leopard, Sunda Islands Clouded Leopard, Enkuli Clouded Leopard, Sundaland Clouded Leopard",
CARNIVORA,FELIDAE,Neofelis,nebulosa,Clouded Leopard,
CARNIVORA,FELIDAE,Otocolobus,manul,"Pallas's Cat, Manul",
CARNIVORA,FELIDAE,Panthera,leo,"Lion, African Lion",
CARNIVORA,FELIDAE,Panthera,onca,Jaguar,
CARNIVORA,FELIDAE,Panthera,pardus,Leopard,
CARNIVORA,FELIDAE,Panthera,tigris,Tiger,
CARNIVORA,FELIDAE,Panthera,uncia,"Snow Leopard, Ounce",
CARNIVORA,FELIDAE,Pardofelis,marmorata,Marbled Cat,
CARNIVORA,FELIDAE,Prionailurus,bengalensis,Leopard Cat,
CARNIVORA,FELIDAE,Prionailurus,javensis,Sunda Leopard Cat,
CARNIVORA,FELIDAE,Prionailurus,planiceps,Flat-headed Cat,
CARNIVORA,FELIDAE,Prionailurus,rubiginosus,Rusty-spotted Cat,
CARNIVORA,FELIDAE,Prionailurus,viverrinus,Fishing Cat,
CARNIVORA,FELIDAE,Puma,concolor,"Puma, Mountain Lion, Cougar, Red Tiger, Deer Tiger",
CARNIVORA,VIVERRIDAE,Arctictis,binturong,"Binturong, Bearcat, Palawan Binturong",
CARNIVORA,VIVERRIDAE,Arctogalidia,trilineata,Javan Small-toothed Palm Civet,
CARNIVORA,VIVERRIDAE,Arctogalidia,trivirgata,"Small-toothed Palm Civet, Javan Small-toothed Palm Civet, Three-striped Palm Civet",
CARNIVORA,VIVERRIDAE,Chrotogale,owstoni,"Owston's Civet, Owston's Banded Palm Civet, Owston's Palm Civet",
CARNIVORA,VIVERRIDAE,Civettictis,civetta,African Civet,
CARNIVORA,VIVERRIDAE,Cynogale,bennettii,"Otter-civet, Otter Civet, Sunda Otter Civet",
CARNIVORA,VIVERRIDAE,Diplogale,hosei,"Hose's Civet, Hose's Palm Civet",
CARNIVORA,VIVERRIDAE,Genetta,abyssinica,"Ethiopian Genet, Abyssinian Genet",
CARNIVORA,VIVERRIDAE,Genetta,angolensis,"Miombo Genet, Angolan Genet",
CARNIVORA,VIVERRIDAE,Genetta,bourloni,Bourlon's Genet,
CARNIVORA,VIVERRIDAE,Genetta,cristata,Crested Genet,
CARNIVORA,VIVERRIDAE,Genetta,genetta,"Common Genet, Ibiza Genet, Ibiza Common Genet",
CARNIVORA,VIVERRIDAE,Genetta,johnstoni,Johnston's Genet,
CARNIVORA,VIVERRIDAE,Genetta,maculata,"Central African Large-spotted Genet, Panther Genet, Rusty-spotted Genet",
CARNIVORA,VIVERRIDAE,Genetta,pardina,"West African Large-spotted Genet, Pardine Genet",
CARNIVORA,VIVERRIDAE,Genetta,piscivora,Aquatic Genet,
CARNIVORA,VIVERRIDAE,Genetta,poensis,King Genet,
CARNIVORA,VIVERRIDAE,Genetta,servalina,Servaline Genet,
CARNIVORA,VIVERRIDAE,Genetta,thierryi,"Hausa Genet, Haussa Genet",
CARNIVORA,VIVERRIDAE,Genetta,tigrina,"South African Large-spotted Genet, Large-spotted Genet, Cape Large-spotted Genet, Blotched Genet",
CARNIVORA,VIVERRIDAE,Genetta,victoriae,Giant Genet,
CARNIVORA,VIVERRIDAE,Hemigalus,derbyanus,"Banded Civet, Banded Palm Civet",
CARNIVORA,VIVERRIDAE,Macrogalidia,musschenbroekii,"Brown Palm Civet, Musang, Sulawesi Civet, Sulawesi Palm Civet",
CARNIVORA,VIVERRIDAE,Paguma,larvata,"Masked Palm Civet, Gem-faced Civet",
CARNIVORA,VIVERRIDAE,Paradoxurus,hermaphroditus,"Common Indian Palm Civet, Mentawai Palm Civet",
CARNIVORA,VIVERRIDAE,Paradoxurus,jerdoni,"Brown Palm Civet, Jerdon's Palm Civet",
CARNIVORA,VIVERRIDAE,Paradoxurus,musangus,Sunda Palm Civet,
CARNIVORA,VIVERRIDAE,Paradoxurus,philippinensis,Bornean Palm Civet,
CARNIVORA,VIVERRIDAE,Paradoxurus,zeylonensis,Golden Palm Civet,
CARNIVORA,VIVERRIDAE,Poiana,leightoni,"Leighton's Linsang, West African Linsang, West African Oyan",
CARNIVORA,VIVERRIDAE,Poiana,richardsonii,"African Linsang, Central African Oyan, Central African Linsang, Richardson's Linsang",
CARNIVORA,VIVERRIDAE,Viverra,civettina,"Malabar Civet, Malabar Large-spotted Civet",
CARNIVORA,VIVERRIDAE,Viverra,megaspila,Large-spotted Civet,
CARNIVORA,VIVERRIDAE,Viverra,tangalunga,"Malay Civet, Malayan Civet, Oriental Civet",
CARNIVORA,VIVERRIDAE,Viverra,zibetha,Large Indian Civet,
CARNIVORA,VIVERRIDAE,Viverricula,indica,Small Indian Civet,
CARNIVORA,PRIONODONTIDAE,Prionodon,linsang,Banded Linsang,
CARNIVORA,PRIONODONTIDAE,Prionodon,pardicolor,Spotted Linsang,
CARNIVORA,EUPLERIDAE,Cryptoprocta,ferox,Fossa,
CARNIVORA,EUPLERIDAE,Cryptoprocta,spelea,Giant Fossa,
CARNIVORA,EUPLERIDAE,Eupleres,goudotii,"Falanouc, Small-toothed Mongoose, Malagasy Mongoose, Slender Fanalouc, Fanalouc",
CARNIVORA,EUPLERIDAE,Eupleres,major,Western Falanouc,
CARNIVORA,EUPLERIDAE,Fossa,fossana,"Fanaloka, Malagasy Civet, Striped Civet",
CARNIVORA,EUPLERIDAE,Galidia,elegans,"Malagasy Ring-tailed Mongoose, Ring-tailed Mongoose",
CARNIVORA,EUPLERIDAE,Galidictis,fasciata,"Broad-striped Mongoose, Malagasy Broad-striped Mongoose",
CARNIVORA,EUPLERIDAE,Galidictis,grandidieri,"Giant-striped Mongoose, Grandidier's Mongoose",
CARNIVORA,EUPLERIDAE,Mungotictis,decemlineata,"Malagasy Narrow-striped Mongoose, Narrow-striped Mongoose",
CARNIVORA,EUPLERIDAE,Salanoia,concolor,"Brown-tailed Mongoose, Malagasy Brown-tailed Mongoose, Salano",
CARNIVORA,NANDINIIDAE,Nandinia,binotata,"African Palm Civet, Two-spotted Palm Civet",
CARNIVORA,HERPESTIDAE,Atilax,paludinosus,"Marsh Mongoose, Water Mongoose",
CARNIVORA,HERPESTIDAE,Bdeogale,crassicauda,"Bushy-tailed Mongoose, Sokoke Bushy-tailed Mongoose",
CARNIVORA,HERPESTIDAE,Bdeogale,jacksoni,Jackson's Mongoose,
CARNIVORA,HERPESTIDAE,Bdeogale,nigripes,"Black-footed Mogoose, Black-legged Mongoose",
CARNIVORA,HERPESTIDAE,Bdeogale,omnivora,Sokoke Bushy-tailed Mongoose,
CARNIVORA,HERPESTIDAE,Crossarchus,alexandri,Alexander's Cusimanse,
CARNIVORA,HERPESTIDAE,Crossarchus,ansorgei,"Ansorge's Cusimanse, Angolan Cusimanse",
CARNIVORA,HERPESTIDAE,Crossarchus,obscurus,"Common Cusimanse, Cusimanse, Long-nosed Cusimanse",
CARNIVORA,HERPESTIDAE,Crossarchus,platycephalus,"Cameroon Cusimanse, Flat-headed Cusimanse",
CARNIVORA,HERPESTIDAE,Cynictis,penicillata,Yellow Mongoose,
CARNIVORA,HERPESTIDAE,Dologale,dybowskii,Pousargues' Mongoose,
CARNIVORA,HERPESTIDAE,Galerella,nigrata,Black Mongoose,
CARNIVORA,HERPESTIDAE,Helogale,hirtula,"Somali Dwarf Mongoose, Ethiopian Dwarf Mongoose, Desert Dwarf Mongoose",
CARNIVORA,HERPESTIDAE,Helogale,parvula,"Common Dwarf Mongoose, Dwarf Mongoose",
CARNIVORA,HERPESTIDAE,Herpestes,auropunctatus,Small Indian Mongoose,
CARNIVORA,HERPESTIDAE,Herpestes,brachyurus,Short-tailed Mongoose,
CARNIVORA,HERPESTIDAE,Herpestes,edwardsii,Indian Grey Mongoose,
CARNIVORA,HERPESTIDAE,Herpestes,flavescens,"Kaokoveld Slender Mongoose, Black Slender Mongoose, Angolan Slender Mongoose",
CARNIVORA,HERPESTIDAE,Herpestes,fuscus,"Indian Brown Mongoose, Brown Mongoose",
CARNIVORA,HERPESTIDAE,Herpestes,ichneumon,"Eyptian Mongoose, Large Grey Mongoose, Ichneumon, Egyptian Mongoose",
CARNIVORA,HERPESTIDAE,Herpestes,javanicus,"Small Asian Mongoose, Javan Mongoose, Small Indian Mongoose",
CARNIVORA,HERPESTIDAE,Herpestes,naso,Long-nosed Mongoose,
CARNIVORA,HERPESTIDAE,Herpestes,ochraceus,"Somali Slender Mongoose, Somalian Slender Mongoose",
CARNIVORA,HERPESTIDAE,Herpestes,pulverulentus,"Cape Grey Mongoose, Small Grey Mongoose",
CARNIVORA,HERPESTIDAE,Herpestes,sanguineus,Slender Mongoose,
CARNIVORA,HERPESTIDAE,Herpestes,semitorquatus,Collared Mongoose,
CARNIVORA,HERPESTIDAE,Herpestes,smithii,Ruddy Mongoose,
CARNIVORA,HERPESTIDAE,Herpestes,urva,Crab-eating Mongoose,
CARNIVORA,HERPESTIDAE,Herpestes,vitticollis,"Stripe-necked Mongoose, Striped-necked Mongoose",
CARNIVORA,HERPESTIDAE,Ichneumia,albicauda,White-tailed Mongoose,
CARNIVORA,HERPESTIDAE,Liberiictis,kuhni,Liberian Mongoose,
CARNIVORA,HERPESTIDAE,Mungos,gambianus,Gambian Mongoose,
CARNIVORA,HERPESTIDAE,Mungos,mungo,Banded Mongoose,
CARNIVORA,HERPESTIDAE,Paracynictis,selousi,Selous' Mongoose,
CARNIVORA,HERPESTIDAE,Rhynchogale,melleri,Meller's Mongoose,
CARNIVORA,HERPESTIDAE,Suricata,suricatta,"Meerkat, Slender-tailed Meerkat, Suricate",
CARNIVORA,HYAENIDAE,Crocuta,crocuta,Spotted Hyaena,
CARNIVORA,HYAENIDAE,Hyaena,hyaena,Striped Hyaena,
CARNIVORA,HYAENIDAE,Parahyaena,brunnea,Brown Hyaena,
CARNIVORA,HYAENIDAE,Proteles,cristata,Aardwolf,
CARNIVORA,CANIDAE,Atelocynus,microtis,"Short-eared Dog, Small-eared Dog, Small-eared Zorro, Short-eared Fox",
CARNIVORA,CANIDAE,Canis,adustus,Side-striped Jackal,
CARNIVORA,CANIDAE,Canis,anthus,African Golden Wolf,
CARNIVORA,CANIDAE,Canis,aureus,"Golden Jackal, Asiatic Jackal, Common Jackal",
CARNIVORA,CANIDAE,Canis,familiaris,Domestic Dog,
CARNIVORA,CANIDAE,Canis,latrans,"Coyote, American Jackal, Brush Wolf, Prairie Wolf",
CARNIVORA,CANIDAE,Canis,lupus,"Gray Wolf, Tundra Wolf, Arctic Wolf, Grey Wolf, Mexican Wolf, Plains Wolf, Timber Wolf, Common Wolf, Wolf",
CARNIVORA,CANIDAE,Canis,lycaon,Eastern Wolf,
CARNIVORA,CANIDAE,Canis,mesomelas,"Black-backed Jackal, Chacal À Chabraque, Silver-backed Jackal",
CARNIVORA,CANIDAE,Canis,rufus,Red Wolf,
CARNIVORA,CANIDAE,Canis,simensis,"Ethiopian Wolf, Simien Jackal, Simien Fox",
CARNIVORA,CANIDAE,Cerdocyon,thous,"Crab-eating Fox, Common Fox, Crab-eating Zorro, Forest Fox, Savannah Fox, Common Zorro",
CARNIVORA,CANIDAE,Chrysocyon,brachyurus,Maned Wolf,
CARNIVORA,CANIDAE,Cuon,alpinus,"Dhole, Red Dog, Indian Wild Dog, Asiatic Wild Dog",
CARNIVORA,CANIDAE,Dusicyon,australis,"Falkland Island Wolf, Falklands Wolf",
CARNIVORA,CANIDAE,Dusicyon,avus,South American Fox,
CARNIVORA,CANIDAE,Lycalopex,culpaeus,"Culpeo, Andean Fox",
CARNIVORA,CANIDAE,Lycalopex,fulvipes,Darwin's Fox,
CARNIVORA,CANIDAE,Lycalopex,griseus,"South American Grey Fox, Argentine Gray Fox, Grey Zorro",
CARNIVORA,CANIDAE,Lycalopex,gymnocercus,"Pampas Fox, Azara's Zorro, Azara's Fox, Azara's Fox",
CARNIVORA,CANIDAE,Lycalopex,sechurae,"Sechura Fox, Peruvian Desert Fox, Sechura Desert Fox",
CARNIVORA,CANIDAE,Lycalopex,vetulus,"Hoary Fox, Small-toothed Dog, Hoary Zorro",
CARNIVORA,CANIDAE,Lycaon,pictus,"African Wild Dog, Painted Hunting Dog, Cape Hunting Dog",
CARNIVORA,CANIDAE,Nyctereutes,procyonoides,Racoon Dog,
CARNIVORA,CANIDAE,Otocyon,megalotis,Bat-eared Fox,
CARNIVORA,CANIDAE,Speothos,venaticus,"Bush Dog, Vinegar Dog, Savannah Dog",
CARNIVORA,CANIDAE,Urocyon,cinereoargenteus,"Grey Fox, Tree Fox, Gray Fox",
CARNIVORA,CANIDAE,Urocyon,littoralis,"Island Fox, California Channel Island Fox, Channel Islands Fox, Island Gray Fox, Island Grey Fox",
CARNIVORA,CANIDAE,Vulpes,bengalensis,"Bengal Fox, Indian Fox",
CARNIVORA,CANIDAE,Vulpes,cana,"Blanford's Fox, Hoary Fox, Corsac, Dog Fox, Afghan Fox, Steppe Fox",
CARNIVORA,CANIDAE,Vulpes,chama,"Cape Fox, Silver Jackal, Silver Fox",
CARNIVORA,CANIDAE,Vulpes,corsac,Corsac Fox,
CARNIVORA,CANIDAE,Vulpes,ferrilata,Tibetan Fox,
CARNIVORA,CANIDAE,Vulpes,lagopus,"Arctic Fox, Polar Fox",
CARNIVORA,CANIDAE,Vulpes,macrotis,"Kit Fox, Desert Fox",
CARNIVORA,CANIDAE,Vulpes,pallida,"Pale Fox, Pallid Fox, African Sand Fox",
CARNIVORA,CANIDAE,Vulpes,rueppellii,"Rüppel's Fox, Rüppell's Sand Fox, Rüppell's Fox, Rüppell's Sand Fox, Rüeppell's Fox, Rueppell's Fox, Sand Fox",
CARNIVORA,CANIDAE,Vulpes,velox,Swift Fox,
CARNIVORA,CANIDAE,Vulpes,vulpes,"Red Fox, Silver Fox, Cross Fox",
CARNIVORA,CANIDAE,Vulpes,zerda,Fennec Fox,
CARNIVORA,URSIDAE,Ailuropoda,melanoleuca,Giant Panda,
CARNIVORA,URSIDAE,Helarctos,malayanus,"Sun Bear, Malayan Sun Bear",
CARNIVORA,URSIDAE,Melursus,ursinus,Sloth Bear,
CARNIVORA,URSIDAE,Tremarctos,ornatus,"Spectacled Bear, Andean Bear",
CARNIVORA,URSIDAE,Ursus,americanus,American Black Bear,
CARNIVORA,URSIDAE,Ursus,arctos,"Brown Bear, Mexican Grizzly Bear, Grizzly Bear",
CARNIVORA,URSIDAE,Ursus,maritimus,Polar Bear,
CARNIVORA,URSIDAE,Ursus,thibetanus,"Asiatic Black Bear, Himalayan Black Bear",
CARNIVORA,OTARIIDAE,Arctocephalus,australis,"South American Fur Seal, Southern Fur Seal",
